NG Num,     3,Result Comment: , 1 = Pass (Green --> Under +/- Threshold of Target or Compared with Golden Sample)
Node NG,    0,                , 0 = Fail (Purple --> Less than Target Voltage)
Line NG,    3,                , 4 = Fail (Red --> More than Target Voltage)
                            ,,, 7 = Fail (Blue --> More or Less than  +/- Threshold of Compared with Golden Sample)
            ,,Fail Parameter: , A = Voltage vs Target
                            ,,, B = Voltage vs Golden Sample
                            ,,, C = Calibration vs Golden Sample
Title,SiS AutoTool_0519A_1+1_150615
ITO,Default
Golden Sample, None

Node Constraints
Target Voltage Threshold (%),Post,12,3.01V,Neg,12,2.37V
Line Constraints
Threshold (%),Calib Time,-25,20
Out of Spec Node (%),Tx,50,Rx,50

X Inverse,0,Y Inverse,0,
XY Exchange
Channel Info,

Data Type,1
region_x_num_per_chip,,Master,3,
region_y_num_per_chip,,Master,5,

Width,28,
Height,48,
Button,0,,,

Table1:,CalibLoopcnt
 Y\X,            X1,            X2,            X3,            X4,            X5,            X6,            X7,            X8,            X9,           X10,           X11,           X12,           X13,           X14,           X15,           X16,           X17,           X18,           X19,           X20,           X21,           X22,           X23,           X24,           X25,           X26,           X27,           X28,
 Y35,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y34,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y33,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y32,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y31,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y30,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y29,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y28,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y27,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y26,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y25,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y24,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y23,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y22,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y21,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y20,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y19,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y18,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y17,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y16,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y15,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y14,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y13,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y12,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y11,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
 Y10,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
  Y9,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
  Y8,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
  Y7,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
  Y6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
  Y5,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
  Y4,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
  Y3,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
  Y2,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,
  Y1,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,             6,

Table2:,CalibSampleTime
 Y\X,            X1,            X2,            X3,            X4,            X5,            X6,            X7,            X8,            X9,           X10,           X11,           X12,           X13,           X14,           X15,           X16,           X17,           X18,           X19,           X20,           X21,           X22,           X23,           X24,           X25,           X26,           X27,           X28,
 Y48,         0.625,         0.675,         0.675,         0.650,         0.650,         0.675,         0.650,         0.625,         0.625,         0.625,         0.650,         0.650,         0.650,         0.625,         0.650,         0.650,         0.650,         0.650,         0.475,         0.600,         0.675,         0.650,         0.675,         0.700,         0.675,         0.675,         0.675,         0.475,
 Y47,         0.600,         0.700,         0.775,         0.800,         0.850,         0.950,         1.000,         1.000,         1.025,         1.175,         1.350,         1.350,         1.250,         1.350,         1.475,         1.425,         1.350,         1.225,         0.675,         1.025,         1.075,         0.925,         0.900,         0.850,         0.775,         0.700,         0.675,         0.500,
 Y46,         0.725,         0.875,         0.875,         0.825,         0.825,         0.850,         0.875,         0.875,         0.875,         1.150,         1.375,         1.350,         1.300,         1.325,         1.450,         1.450,         1.400,         1.300,         0.775,         1.175,         1.300,         1.225,         1.275,         1.325,         1.275,         1.150,         1.175,         0.750,
 Y45,         0.750,         0.850,         0.875,         0.850,         0.800,         0.825,         0.825,         0.775,         0.800,         1.125,         1.325,         1.300,         1.250,         1.275,         1.350,         1.350,         1.400,         1.250,         0.925,         0.825,         0.850,         0.850,         0.850,         0.900,         0.875,         0.850,         0.925,         0.650,
 Y44,         0.825,         0.950,         0.925,         0.925,         0.900,         0.900,         0.875,         0.800,         0.850,         1.175,         1.350,         1.275,         1.225,         1.275,         1.375,         1.400,         1.475,         1.300,         1.125,         0.900,         0.900,         0.925,         0.925,         0.900,         0.900,         0.900,         0.975,         0.675,
 Y43,         0.900,         1.050,         0.950,         1.000,         0.950,         1.000,         0.975,         0.950,         0.975,         1.125,         1.125,         1.150,         1.125,         1.175,         1.250,         1.275,         1.350,         1.100,         1.150,         1.000,         1.050,         1.025,         1.000,         0.975,         0.875,         0.950,         1.050,         0.700,
 Y42,         0.925,         1.050,         1.025,         1.025,         1.050,         1.075,         1.050,         1.050,         1.075,         1.125,         1.125,         1.125,         1.125,         1.125,         1.200,         1.225,         1.225,         0.850,         1.150,         1.050,         1.125,         1.050,         1.050,         1.075,         0.925,         0.975,         1.050,         0.725,
 Y41,         0.975,         1.075,         0.975,         0.975,         1.050,         1.025,         1.075,         1.075,         0.975,         1.025,         1.000,         1.025,         1.000,         1.000,         1.050,         1.050,         1.050,         0.675,         1.075,         1.025,         1.100,         1.075,         1.025,         1.075,         0.975,         0.975,         1.125,         0.775,
 Y40,         0.925,         0.950,         1.100,         1.075,         0.950,         0.950,         0.975,         0.950,         0.975,         1.000,         0.975,         0.950,         0.975,         0.975,         1.000,         1.000,         1.025,         0.650,         1.025,         1.025,         1.075,         1.025,         1.025,         1.025,         0.975,         1.000,         1.050,         0.725,
 Y39,         0.825,         0.925,         1.025,         0.950,         0.925,         0.950,         0.950,         0.925,         0.900,         0.925,         0.925,         0.900,         0.925,         0.925,         0.950,         0.950,         0.950,         0.625,         0.950,         0.925,         1.025,         1.000,         1.025,         1.000,         0.975,         0.975,         1.025,         0.750,
 Y38,         0.775,         0.950,         0.975,         0.925,         0.950,         1.000,         0.950,         0.925,         0.925,         0.950,         0.900,         0.900,         0.875,         0.925,         0.950,         0.975,         0.975,         0.600,         0.950,         0.925,         1.000,         1.025,         1.025,         1.000,         1.000,         0.950,         1.025,         0.725,
 Y37,         0.775,         0.975,         1.000,         0.900,         0.950,         1.025,         1.000,         0.975,         0.950,         0.925,         0.950,         0.975,         0.925,         0.950,         1.000,         1.000,         0.975,         0.700,         1.000,         0.950,         1.025,         1.050,         1.050,         1.050,         1.050,         1.000,         1.050,         0.725,
 Y36,         0.775,         0.975,         1.025,         0.875,         0.900,         1.025,         1.000,         0.975,         1.000,         0.975,         0.975,         0.975,         0.950,         0.975,         1.025,         1.025,         0.950,         0.850,         1.025,         0.950,         1.025,         1.050,         1.075,         1.100,         1.050,         1.025,         1.075,         0.725,
 Y35,         0.850,         1.025,         1.100,         1.000,         0.950,         1.050,         1.000,         1.000,         1.000,         0.975,         0.950,         0.950,         0.950,         1.000,         1.050,         1.025,         0.900,         0.900,         1.000,         0.950,         1.050,         1.050,         1.075,         1.075,         1.025,         1.000,         1.050,         0.725,
 Y34,         0.900,         1.075,         1.100,         1.050,         1.025,         1.025,         1.025,         1.000,         1.025,         1.000,         0.975,         0.950,         0.975,         1.025,         1.050,         1.025,         0.825,         0.950,         1.000,         0.950,         1.050,         1.025,         1.050,         1.050,         1.000,         0.975,         1.025,         0.725,
 Y33,         0.900,         1.050,         1.100,         1.050,         1.050,         1.025,         1.050,         1.025,         1.000,         1.000,         0.975,         0.975,         0.975,         1.000,         1.025,         1.000,         0.650,         0.950,         0.975,         0.950,         0.975,         0.975,         1.025,         1.050,         1.000,         0.975,         1.025,         0.725,
 Y32,         0.875,         1.075,         1.100,         1.050,         1.025,         1.050,         1.000,         1.025,         0.950,         1.000,         0.975,         0.950,         0.950,         0.975,         1.025,         1.000,         0.625,         0.950,         0.975,         0.925,         0.975,         0.925,         1.025,         1.025,         0.950,         0.950,         1.025,         0.725,
 Y31,         0.900,         1.050,         1.100,         1.050,         1.025,         1.050,         1.025,         1.000,         0.975,         0.975,         0.950,         0.950,         0.950,         0.975,         1.025,         1.000,         0.650,         0.950,         0.975,         0.875,         1.000,         1.000,         0.975,         0.975,         0.975,         0.925,         1.000,         0.725,
 Y30,         0.900,         1.050,         1.075,         1.025,         1.000,         1.050,         1.050,         1.000,         1.000,         1.000,         0.950,         0.950,         0.975,         1.000,         1.025,         0.975,         0.625,         0.950,         0.975,         0.975,         1.050,         1.025,         1.025,         1.025,         1.000,         0.950,         1.000,         0.725,
 Y29,         0.900,         1.025,         1.050,         1.000,         1.000,         1.025,         1.025,         0.975,         1.000,         1.000,         0.950,         0.950,         0.975,         1.000,         1.025,         0.975,         0.625,         0.950,         1.000,         0.975,         1.075,         1.050,         1.050,         1.050,         1.025,         1.025,         1.100,         0.750,
 Y28,         0.900,         1.050,         1.050,         0.975,         0.975,         1.025,         1.025,         0.975,         0.975,         0.975,         0.950,         0.950,         0.950,         1.000,         1.025,         0.975,         0.775,         0.950,         1.000,         0.975,         1.075,         1.050,         1.050,         1.050,         1.025,         1.000,         1.100,         0.750,
 Y27,         0.900,         1.025,         1.000,         0.950,         0.950,         1.025,         1.000,         0.925,         0.950,         0.925,         0.900,         0.925,         0.925,         0.950,         1.000,         0.925,         0.850,         0.900,         0.975,         0.925,         1.000,         0.975,         0.950,         0.975,         0.950,         0.950,         0.975,         0.725,
 Y26,         0.875,         1.050,         1.000,         0.950,         0.950,         1.025,         0.975,         0.950,         0.975,         0.950,         0.900,         0.900,         0.900,         0.925,         0.975,         0.825,         0.850,         0.925,         0.975,         0.950,         1.025,         1.025,         0.975,         0.975,         0.950,         0.925,         0.925,         0.725,
 Y25,         0.875,         1.050,         1.000,         0.950,         0.950,         0.975,         0.975,         0.950,         0.950,         0.925,         0.900,         0.925,         0.925,         0.925,         0.975,         0.725,         0.875,         0.925,         0.975,         0.925,         1.000,         1.025,         1.050,         0.975,         0.975,         0.950,         1.025,         0.725,
 Y24,         0.900,         1.050,         1.000,         0.975,         0.975,         1.025,         0.975,         0.975,         0.950,         0.925,         0.925,         0.925,         0.925,         0.925,         0.950,         0.600,         0.900,         0.950,         1.000,         0.975,         1.025,         1.025,         1.050,         1.050,         0.950,         0.975,         1.025,         0.650,
 Y23,         0.925,         1.075,         1.025,         1.000,         1.000,         1.025,         1.000,         0.975,         0.950,         0.900,         0.925,         0.925,         0.900,         0.900,         0.950,         0.600,         0.950,         0.975,         1.000,         0.925,         0.975,         0.875,         0.925,         0.950,         1.025,         0.975,         1.000,         0.675,
 Y22,         0.950,         1.100,         1.075,         1.025,         1.050,         1.050,         1.025,         0.975,         0.900,         0.875,         0.875,         0.900,         0.825,         0.850,         0.925,         0.600,         0.950,         0.950,         0.925,         0.925,         0.925,         0.800,         0.850,         1.025,         0.975,         0.975,         0.975,         0.725,
 Y21,         0.925,         1.050,         1.075,         1.025,         1.025,         1.050,         0.975,         0.975,         0.950,         0.925,         0.925,         0.900,         0.800,         0.825,         0.900,         0.575,         0.900,         0.925,         0.925,         0.925,         0.900,         0.850,         0.950,         1.050,         1.000,         0.975,         0.950,         0.775,
 Y20,         0.900,         1.025,         1.075,         1.025,         1.050,         1.050,         1.025,         1.000,         0.975,         0.975,         0.975,         0.925,         0.850,         0.900,         0.925,         0.650,         0.950,         0.950,         0.925,         0.925,         0.950,         0.950,         1.025,         1.025,         1.025,         1.000,         1.000,         0.800,
 Y19,         0.875,         1.025,         1.050,         1.050,         1.025,         1.050,         0.925,         0.975,         1.000,         1.000,         0.975,         0.900,         0.875,         0.900,         0.900,         0.775,         0.975,         1.000,         1.000,         0.975,         1.000,         0.975,         1.000,         0.975,         0.950,         0.925,         1.000,         0.775,
 Y18,         0.875,         1.050,         1.075,         1.050,         1.050,         1.075,         0.925,         1.000,         1.000,         1.000,         0.950,         0.875,         0.875,         0.950,         0.875,         0.850,         0.975,         1.000,         1.000,         0.925,         1.000,         1.000,         1.025,         1.025,         0.925,         0.900,         1.000,         0.750,
 Y17,         0.850,         1.025,         1.075,         1.050,         1.050,         1.075,         1.000,         0.975,         0.950,         0.975,         0.875,         0.850,         0.900,         0.925,         0.775,         0.875,         0.950,         0.975,         1.000,         0.975,         1.050,         1.050,         1.025,         1.025,         1.000,         0.950,         1.000,         0.750,
 Y16,         0.850,         1.050,         1.050,         1.025,         1.025,         1.050,         0.975,         0.950,         0.975,         0.975,         0.900,         0.875,         0.875,         0.900,         0.650,         0.875,         0.975,         0.950,         0.975,         0.975,         1.050,         1.000,         1.000,         1.000,         0.950,         0.925,         1.000,         0.725,
 Y15,         0.850,         1.050,         1.075,         1.000,         1.000,         1.025,         0.950,         0.950,         0.950,         0.950,         0.925,         0.900,         0.900,         0.875,         0.575,         0.900,         0.950,         0.950,         1.000,         0.975,         1.025,         1.025,         1.025,         1.000,         0.950,         0.925,         1.000,         0.725,
 Y14,         0.875,         1.050,         1.075,         1.000,         1.000,         1.025,         0.975,         0.975,         0.950,         0.975,         0.950,         0.950,         0.925,         0.900,         0.600,         0.925,         1.000,         0.975,         1.000,         0.975,         1.050,         1.025,         1.050,         1.000,         0.950,         0.900,         1.000,         0.725,
 Y13,         0.875,         1.100,         1.075,         1.000,         1.000,         1.025,         1.000,         0.950,         0.975,         0.975,         0.950,         0.950,         0.925,         0.925,         0.625,         0.975,         1.000,         1.000,         1.025,         0.975,         1.050,         1.025,         1.000,         1.000,         0.950,         0.925,         0.975,         0.750,
 Y12,         0.900,         1.075,         1.050,         1.025,         0.975,         1.000,         1.000,         1.025,         1.025,         1.025,         0.975,         0.950,         0.950,         0.925,         0.625,         0.975,         1.025,         1.000,         1.025,         0.975,         1.050,         1.025,         1.025,         1.025,         0.950,         0.925,         0.975,         0.750,
 Y11,         0.875,         1.075,         1.025,         1.025,         1.025,         1.025,         1.025,         1.025,         1.025,         1.025,         0.975,         0.950,         0.925,         0.850,         0.725,         0.975,         1.000,         1.000,         1.000,         0.975,         1.025,         1.025,         1.025,         0.950,         0.925,         0.925,         0.975,         0.750,
 Y10,         0.875,         1.075,         1.050,         1.025,         1.000,         1.025,         1.025,         1.025,         1.000,         0.975,         0.950,         0.925,         0.925,         0.825,         0.800,         0.950,         0.975,         0.950,         0.925,         0.925,         1.000,         1.000,         0.900,         0.925,         0.950,         0.900,         0.950,         0.725,
  Y9,         0.875,         1.025,         1.025,         1.000,         1.000,         1.025,         1.000,         0.950,         0.950,         0.950,         0.900,         0.875,         0.875,         0.775,         0.825,         0.900,         0.925,         0.925,         0.975,         0.950,         1.025,         1.000,         1.000,         1.000,         0.950,         0.900,         0.975,         0.775,
  Y8,         0.875,         1.000,         1.050,         1.000,         0.975,         1.000,         0.975,         0.925,         0.950,         0.950,         0.825,         0.825,         0.825,         0.650,         0.825,         0.850,         0.825,         0.900,         0.950,         0.925,         1.025,         1.025,         1.025,         1.050,         1.000,         0.900,         0.950,         0.750,
  Y7,         0.875,         1.050,         1.075,         1.000,         1.000,         1.000,         0.925,         0.925,         0.950,         0.925,         0.825,         0.825,         0.850,         0.575,         0.850,         0.875,         0.900,         0.925,         0.900,         0.950,         1.050,         1.050,         1.050,         1.050,         1.025,         0.975,         0.975,         0.775,
  Y6,         0.875,         1.050,         1.050,         0.975,         0.975,         0.975,         0.975,         0.950,         0.950,         0.925,         0.825,         0.850,         0.825,         0.550,         0.850,         0.925,         1.000,         1.000,         1.025,         1.000,         1.075,         1.050,         1.050,         1.050,         1.000,         0.950,         0.925,         0.700,
  Y5,         0.850,         1.075,         1.050,         0.975,         0.950,         0.950,         0.925,         0.950,         0.925,         0.900,         0.850,         0.875,         0.850,         0.550,         0.850,         0.875,         0.950,         0.925,         1.075,         1.025,         1.100,         1.075,         1.075,         1.050,         0.975,         0.850,         0.825,         0.725,
  Y4,         0.875,         1.125,         1.100,         1.025,         0.975,         1.000,         0.925,         0.975,         0.950,         0.900,         0.875,         0.875,         0.850,         0.550,         0.800,         0.875,         0.925,         0.975,         1.075,         1.050,         1.150,         1.100,         1.125,         1.050,         0.900,         0.875,         0.875,         0.750,
  Y3,         0.925,         1.100,         1.125,         1.125,         1.075,         1.075,         1.025,         1.050,         1.025,         0.975,         0.900,         0.825,         0.875,         0.575,         0.750,         0.900,         0.950,         1.000,         1.000,         1.000,         1.100,         1.050,         0.925,         0.900,         0.825,         0.850,         0.800,         0.725,
  Y2,         0.900,         1.075,         1.075,         1.050,         1.075,         1.025,         0.975,         1.025,         0.975,         0.975,         0.975,         0.950,         0.875,         0.700,         0.825,         0.975,         0.975,         0.950,         0.975,         0.950,         0.975,         0.775,         0.875,         0.875,         0.850,         0.825,         0.775,         0.700,
  Y1,         0.575,         0.700,         0.725,         0.725,         0.725,         0.700,         0.725,         0.675,         0.675,         0.675,         0.700,         0.700,         0.650,         0.600,         0.675,         0.675,         0.650,         0.675,         0.675,         0.600,         0.625,         0.575,         0.600,         0.650,         0.625,         0.600,         0.550,         0.475,

Table3:,Voltage,(Target Voltage,2.692,)
 Y\X,            X1,            X2,            X3,            X4,            X5,            X6,            X7,            X8,            X9,           X10,           X11,           X12,           X13,           X14,           X15,           X16,           X17,           X18,           X19,           X20,           X21,           X22,           X23,           X24,           X25,           X26,           X27,           X28,
 Y48,         2.627,         2.718,         2.692,         2.679,         2.718,         2.692,         2.666,         2.653,         2.640,         2.653,         2.718,         2.679,         2.731,         2.705,         2.731,         2.718,         2.679,         2.718,         2.653,         2.679,         2.653,         2.666,         2.731,         2.744,         2.692,         2.744,         2.731,         2.731,
 Y47,         2.744,         2.718,         2.718,         2.731,         2.679,         2.679,         2.679,         2.679,         2.718,         2.640,         2.653,         2.679,         2.640,         2.666,         2.666,         2.666,         2.679,         2.705,         2.718,         2.679,         2.718,         2.679,         2.692,         2.679,         2.666,         2.640,         2.666,         2.614,
 Y46,         2.679,         2.731,         2.692,         2.679,         2.731,         2.692,         2.705,         2.705,         2.679,         2.705,         2.666,         2.679,         2.718,         2.679,         2.679,         2.692,         2.679,         2.666,         2.744,         2.679,         2.653,         2.679,         2.679,         2.679,         2.679,         2.666,         2.679,         2.653,
 Y45,         2.666,         2.653,         2.705,         2.666,         2.666,         2.744,         2.705,         2.718,         2.679,         2.653,         2.653,         2.666,         2.614,         2.640,         2.679,         2.653,         2.679,         2.679,         2.692,         2.731,         2.744,         2.679,         2.679,         2.692,         2.705,         2.756,         2.731,         2.744,
 Y44,         2.744,         2.692,         2.679,         2.731,         2.744,         2.718,         2.679,         2.679,         2.718,         2.679,         2.679,         2.653,         2.666,         2.666,         2.666,         2.666,         2.679,         2.666,         2.692,         2.692,         2.731,         2.718,         2.744,         2.731,         2.744,         2.692,         2.705,         2.692,
 Y43,         2.705,         2.679,         2.679,         2.744,         2.718,         2.718,         2.692,         2.679,         2.666,         2.718,         2.666,         2.679,         2.679,         2.692,         2.705,         2.679,         2.692,         2.705,         2.692,         2.731,         2.705,         2.744,         2.679,         2.679,         2.692,         2.731,         2.744,         2.640,
 Y42,         2.679,         2.666,         2.731,         2.679,         2.679,         2.679,         2.679,         2.679,         2.705,         2.666,         2.705,         2.679,         2.679,         2.679,         2.718,         2.679,         2.705,         2.705,         2.731,         2.718,         2.744,         2.666,         2.718,         2.731,         2.666,         2.731,         2.679,         2.744,
 Y41,         2.705,         2.731,         2.679,         2.666,         2.731,         2.744,         2.692,         2.692,         2.679,         2.679,         2.731,         2.705,         2.679,         2.692,         2.679,         2.718,         2.744,         2.744,         2.731,         2.731,         2.731,         2.744,         2.744,         2.705,         2.679,         2.718,         2.731,         2.718,
